"country","budget_name","office_name","amount","agency_name","agency","year","budget_code","program","office"
Uganda,Pediatric Treatment,Dept. of State,0,Dept. of State,DOS,2011,PDTX,Treatment,DOS
Uganda,Pediatric Treatment,Dept. of State,0,Dept. of State,DOS,2011,PDTX,Treatment,DOS
Uganda,Pediatric Treatment,Dept. of State,0,Dept. of State,DOS,2011,PDTX,Treatment,DOS
Uganda,Pediatric Treatment,Dept. of State,26042,Dept. of State,DOS,2012,PDTX,Treatment,DOS
Uganda,Pediatric Treatment,Dept. of State,0,Dept. of State,DOS,2012,PDTX,Treatment,DOS
Uganda,Pediatric Treatment,Dept. of State,0,Dept. of State,DOS,2012,PDTX,Treatment,DOS
Uganda,Pediatric Treatment,Dept. of State,0,Dept. of State,DOS,2013,PDTX,Treatment,DOS
Uganda,Pediatric Treatment,Dept. of State,0,Dept. of State,DOS,2013,PDTX,Treatment,DOS
Uganda,Pediatric Treatment,Dept. of State,0,Dept. of State,DOS,2013,PDTX,Treatment,DOS
Uganda,Pediatric Treatment,Dept. of Defense,0,Dept. of Defense,Defense,2005,PDTX,Treatment,Defense
Uganda,Pediatric Treatment,Dept. of Defense,0,Dept. of Defense,Defense,2006,PDTX,Treatment,Defense
Uganda,Pediatric Treatment,Dept. of Defense,0,Dept. of Defense,Defense,2007,PDTX,Treatment,Defense
Uganda,Pediatric Treatment,Dept. of Defense,0,Dept. of Defense,Defense,2008,PDTX,Treatment,Defense
Uganda,Pediatric Treatment,Dept. of Defense,166705,Dept. of Defense,Defense,2009,PDTX,Treatment,Defense
Uganda,Pediatric Treatment,Dept. of Defense,166705,Dept. of Defense,Defense,2010,PDTX,Treatment,Defense
Uganda,Pediatric Treatment,Dept. of Defense,226080,Dept. of Defense,Defense,2011,PDTX,Treatment,Defense
Uganda,Pediatric Treatment,Dept. of Defense,87737,Dept. of Defense,Defense,2012,PDTX,Treatment,Defense
Uganda,Pediatric Treatment,Dept. of Defense,87737,Dept. of Defense,Defense,2013,PDTX,Treatment,Defense
Uganda,Pediatric Treatment,Peace Corps,0,Peace Corps,Peace,2005,PDTX,Treatment,Peace
Uganda,Pediatric Treatment,Peace Corps,0,Peace Corps,Peace,2006,PDTX,Treatment,Peace
Uganda,Pediatric Treatment,Peace Corps,0,Peace Corps,Peace,2007,PDTX,Treatment,Peace
Uganda,Pediatric Treatment,Peace Corps,0,Peace Corps,Peace,2008,PDTX,Treatment,Peace
Uganda,Pediatric Treatment,Peace Corps,0,Peace Corps,Peace,2009,PDTX,Treatment,Peace
Uganda,Pediatric Treatment,Peace Corps,0,Peace Corps,Peace,2010,PDTX,Treatment,Peace
Uganda,Pediatric Treatment,Peace Corps,0,Peace Corps,Peace,2011,PDTX,Treatment,Peace
Uganda,Pediatric Treatment,Peace Corps,4926,Peace Corps,Peace,2012,PDTX,Treatment,Peace
Uganda,Pediatric Treatment,Peace Corps,0,Peace Corps,Peace,2013,PDTX,Treatment,Peace
Uganda,Strategic Information,Dept. of Defense,30000,Dept. of Defense,Defense,2004,HVSI,Governance and Systems,Defense
Uganda,Health Systems Strenthening,Dept. of Defense,65164,Dept. of Defense,Defense,2004,OHSS,Governance and Systems,Defense
Uganda,HIV Testing and Counseling,Dept. of Defense,67317,Dept. of Defense,Defense,2004,HVCT,Prevention,Defense
Uganda,HIV Testing and Counseling,HHS/ALL,67500,HHS/ALL,HHS/ALL,2004,HVCT,Prevention,HHS/ALL
Uganda,Sexual Prevention: Other Sexual Prevention,Dept. of Defense,88000,Dept. of Defense,Defense,2004,HVOP,Prevention,Defense
Uganda,Adult Care and Support,Dept. of Defense,100000,Dept. of Defense,Defense,2004,HBHC,Care,Defense
Uganda,Management and Operations,HHS/ALL,145874,HHS/ALL,HHS/ALL,2004,HVMS,Management and Operations,HHS/ALL
Uganda,Sexual Prevention: Abstinence/Be Faithful,HHS/ALL,220000,HHS/ALL,HHS/ALL,2004,HVAB,Prevention,HHS/ALL
Uganda,Sexual Prevention: Abstinence/Be Faithful,HHS/ALL,242500,HHS/ALL,HHS/ALL,2004,HVAB,Prevention,HHS/ALL
Uganda,Laboratory Infrastructure,HHS/ALL,250000,HHS/ALL,HHS/ALL,2004,HLAB,Governance and Systems,HHS/ALL
Uganda,Sexual Prevention: Abstinence/Be Faithful,USAID,316621,USAID,USAID,2004,HVAB,Prevention,USAID
Uganda,Health Systems Strenthening,Peace Corps,319000,Peace Corps,Peace,2004,OHSS,Governance and Systems,Peace
Uganda,Sexual Prevention: Abstinence/Be Faithful,USAID,321968,USAID,USAID,2004,HVAB,Prevention,USAID
Uganda,Sexual Prevention: Abstinence/Be Faithful,USAID,418896,USAID,USAID,2004,HVAB,Prevention,USAID
Uganda,Strategic Information,HHS/ALL,508000,HHS/ALL,HHS/ALL,2004,HVSI,Governance and Systems,HHS/ALL
Uganda,Sexual Prevention: Abstinence/Be Faithful,USAID,516167,USAID,USAID,2004,HVAB,Prevention,USAID
Uganda,Laboratory Infrastructure,USAID,520000,USAID,USAID,2004,HLAB,Governance and Systems,USAID
Uganda,Strategic Information,USAID,649991,USAID,USAID,2004,HVSI,Governance and Systems,USAID
Uganda,Sexual Prevention: Other Sexual Prevention,HHS/ALL,685000,HHS/ALL,HHS/ALL,2004,HVOP,Prevention,HHS/ALL
Uganda,Laboratory Infrastructure,USAID,805802,USAID,USAID,2004,HLAB,Governance and Systems,USAID
Uganda,Strategic Information,HHS/ALL,875000,HHS/ALL,HHS/ALL,2004,HVSI,Governance and Systems,HHS/ALL
Uganda,Prevention of Mother to Child Transmission,USAID,1051796,USAID,USAID,2004,MTCT,Prevention,USAID
Uganda,Sexual Prevention: Other Sexual Prevention,USAID,1133540,USAID,USAID,2004,HVOP,Prevention,USAID
Uganda,Strategic Information,USAID,1318000,USAID,USAID,2004,HVSI,Governance and Systems,USAID
Uganda,Management and Operations,HHS/ALL,1368053,HHS/ALL,HHS/ALL,2004,HVMS,Management and Operations,HHS/ALL
Uganda,Prevention of Mother to Child Transmission,HHS/ALL,1610000,HHS/ALL,HHS/ALL,2004,MTCT,Prevention,HHS/ALL
Uganda,Management and Operations,USAID,1770801,USAID,USAID,2004,HVMS,Management and Operations,USAID
Uganda,Health Systems Strenthening,USAID,2030068,USAID,USAID,2004,OHSS,Governance and Systems,USAID
Uganda,Sexual Prevention: Abstinence/Be Faithful,USAID,2077481,USAID,USAID,2004,HVAB,Prevention,USAID
Uganda,Health Systems Strenthening,USAID,2139163,USAID,USAID,2004,OHSS,Governance and Systems,USAID
Uganda,Health Systems Strenthening,HHS/ALL,2665029,HHS/ALL,HHS/ALL,2004,OHSS,Governance and Systems,HHS/ALL
Uganda,Health Systems Strenthening,HHS/ALL,2872755,HHS/ALL,HHS/ALL,2004,OHSS,Governance and Systems,HHS/ALL
Uganda,Sexual Prevention: Other Sexual Prevention,USAID,2948934,USAID,USAID,2004,HVOP,Prevention,USAID
Uganda,HIV Testing and Counseling,HHS/ALL,3048700,HHS/ALL,HHS/ALL,2004,HVCT,Prevention,HHS/ALL
Uganda,Prevention of Mother to Child Transmission,USAID,3121640,USAID,USAID,2004,MTCT,Prevention,USAID
Uganda,Laboratory Infrastructure,HHS/ALL,3560000,HHS/ALL,HHS/ALL,2004,HLAB,Governance and Systems,HHS/ALL
Uganda,Sexual Prevention: Abstinence/Be Faithful,USAID,4694392,USAID,USAID,2004,HVAB,Prevention,USAID
